Scheme,Category,CAGR% 6 Months,CAGR% 1 Year,CAGR% 3 Year,Exp. Ratio(%),6M_Score,1Y_Score,3Y_Score,Performance_Score,Cost_Score,Return_Std,Consistency_Score,Overall_Score,Category_Avg_3Y,3Y_vs_Category,Overall_Rank,Category_Rank,Type,Benchmark,Min. Invest(Rs.),SIP Min. Inv.(Rs.)
UTI Healthcare Fund-Reg(G),Equity - Sectoral Fund - Pharma & Health Care,-6.18,17.08,10.65,2.56,39.01181525241675,48.98764584763212,54.71296952515946,49.85514156735272,6.513409961685812,7.945887539825835,86.23731906979319,48.11525304154611,12.22375,-1.5737500000000004,1265,7,Open ended,S&P BSE Health Care - TRI,5000.0,1000.0
Sundaram Equity Savings Fund(Q-IDCW),Hybrid - Equity Savings,3.73,12.07,8.4,2.34,60.30075187969924,40.391214824982846,46.73990077958894,47.547465213229174,14.942528735632177,10.17015373239019,82.38477701471393,48.105559044201115,6.148095238095239,2.251904761904761,1267,22,Open ended,NIFTY 50 Equity Savings Index,1000.0,1000.0
Sundaram Equity Savings Fund(H-IDCW),Hybrid - Equity Savings,3.74,12.07,8.4,2.34,60.32223415682062,40.391214824982846,46.73990077958894,47.551761668653455,14.942528735632177,10.181937642434644,82.36436668380512,48.10260468918605,6.148095238095239,2.251904761904761,1268,23,Open ended,NIFTY 50 Equity Savings Index,1000.0,1000.0
DSP Focus Fund-Reg(IDCW),Equity - Focused Fund,-0.14,8.48,7.57,2.14,51.98711063372718,34.231297185998635,43.79872430900071,42.56617343704538,22.60536398467432,8.886827738732768,84.6075628384024,48.08631842429187,9.83,-2.26,1269,23,Open ended,NIFTY 500 - TRI,1000.0,1000.0
IDFC G-Sec-Invest-Reg(H-IDCW),Debt - Gilt Fund,3.83,1.34,4.29,1.24,60.515574650912995,21.980096087851752,32.175761871013464,34.78502469204486,57.08812260536398,19.966971466423594,65.41619094687628,48.018590734082494,4.311111111111111,-0.02111111111111086,1270,25,Open ended,CRISIL Dynamic Gilt Index,1000.0,1000.0
Kotak Equity Savings Fund(G),Hybrid - Equity Savings,6.42,9.19,8.16,2.07,66.07948442534908,35.449553877831164,45.889440113394755,46.795483105116546,25.287356321839095,15.571457645726685,73.02944420969453,47.97694168544168,6.148095238095239,2.011904761904761,1271,24,Open ended,NIFTY 50 Equity Savings Index - TRI,5000.0,1000.0
Aditya Birla SL Banking & Financial Services Fund-Reg(G),Equity - Sectoral Fund - Banks & Financial Services,5.25,9.05,8.19,2.1,63.56605800214823,35.20933424845574,45.99574769666903,46.27388572330088,24.13793103448276,14.31296790414118,75.20921238292485,47.97372871600234,8.781363636363636,-0.5913636363636368,1272,9,Open ended,Nifty Financial Services - TRI,1000.0,1000.0
SBI Credit Risk Fund-Reg(IDCW),Debt - Credit Risk Fund,5.52,4.3,5.87,1.55,64.14607948442534,27.05902539464654,37.77462792345854,39.8342374770083,45.21072796934866,19.08632658932427,66.94151261743757,47.95517888520071,4.7778125000000005,1.0921874999999996,1273,9,Open ended,NIFTY Credit Risk Bond Index,5000.0,1000.0
SBI Credit Risk Fund-Reg(G),Debt - Credit Risk Fund,5.52,4.3,5.87,1.55,64.14607948442534,27.05902539464654,37.77462792345854,39.8342374770083,45.21072796934866,19.08632658932427,66.94151261743757,47.95517888520071,4.7778125000000005,1.0921874999999996,1273,9,Open ended,NIFTY Credit Risk Bond Index,5000.0,1000.0
HDFC Credit Risk Debt Fund-(G),Debt - Credit Risk Fund,5.21,3.71,6.64,1.61,63.48012889366272,26.046671242278656,40.503189227498225,40.76162176516526,42.911877394636,18.877651780246683,67.30294798901969,47.93451722849655,4.7778125000000005,1.8621874999999992,1275,11,Open ended,NIFTY Credit Risk Bond Index,1000.0,1000.0
HSBC Managed Solutions India-Conservative(IDCW),FoFs (Domestic) - Debt Oriented,1.96,4.52,5.26,1.61,56.4983888292159,27.43651338366507,35.61304039688164,37.33715197938352,42.911877394636,14.986916391476141,74.0418993611765,47.907020178644885,7.596764705882354,-2.336764705882354,1276,31,Open ended,S&P BSE 200,5000.0,1000.0
HSBC Managed Solutions India-Conservative(G),FoFs (Domestic) - Debt Oriented,1.96,4.52,5.26,1.61,56.4983888292159,27.43651338366507,35.61304039688164,37.33715197938352,42.911877394636,14.986916391476141,74.0418993611765,47.907020178644885,7.596764705882354,-2.336764705882354,1276,31,Open ended,S&P BSE 200,5000.0,1000.0
Edelweiss Equity Savings Fund-Reg(IDCW),Hybrid - Equity Savings,3.84,8.86,7.44,2.06,60.537056928034374,34.883321894303364,43.33805811481219,44.24143701130398,25.670498084291182,13.07288699252821,77.35709552733485,47.877616908558494,6.148095238095239,1.2919047619047612,1278,25,Open ended,NIFTY 50 Equity Savings Index,5000.0,1000.0
HDFC Equity Savings Fund(IDCW),Hybrid - Equity Savings,4.95,10.36,7.23,2.09,62.921589688506984,37.45710363761153,42.59390503189228,45.118401544931,24.521072796934874,13.46626366083841,76.67574715130941,47.85840575952657,6.148095238095239,1.0819047619047613,1279,26,Open ended,NIFTY 50 Equity Savings Index - TRI,1000.0,1000.0
Canara Rob Conservative Hybrid Fund-Reg(Q-IDCW),Hybrid - Conservative Hybrid Fund,2.86,6.8,6.19,1.83,58.43179377013963,31.348661633493485,38.90857547838412,40.545244983268034,34.48275862068966,13.975003852955586,75.79458329071011,47.84195796948396,5.775925925925925,0.41407407407407515,1280,27,Open ended,CRISIL Hybrid 85+15 - Conservative Index,5000.0,1000.0
Nippon India Power & Infra Fund(IDCW),Equity - Sectoral Fund - Energy & Power,15.67,20.54,7.2,2.2,85.95059076262083,54.924502402196296,42.487597448618,54.911267597492056,20.30651340996168,22.384245023327853,61.229350330525364,47.83959973386779,9.631666666666666,-2.4316666666666658,1281,6,Open ended,Nifty Infrastructure - TRI,5000.0,1000.0
HDFC Credit Risk Debt Fund-(Q-IDCW),Debt - Credit Risk Fund,5.21,3.71,6.53,1.61,63.48012889366272,26.046671242278656,40.11339475549256,40.56672452916242,42.911877394636,18.908290626156102,67.24987995121928,47.823801601045034,4.7778125000000005,1.7521874999999998,1282,12,Open ended,NIFTY Credit Risk Bond Index,1000.0,1000.0
Union Largecap Fund-Reg(G),Equity - Large Cap Fund,1.4,13.31,9.48,2.62,55.295381310418904,42.51887439945094,50.5669737774628,49.09822547065046,4.214559386973171,6.459732582727183,88.8114149634084,47.805606322920625,10.044583333333334,-0.5645833333333332,1283,38,Open ended,S&P BSE 100 - TRI,1000.0,1000.0
Aditya Birla SL Tax Relief '96(G),Equity - ELSS,-0.65,6.16,5.08,1.78,50.89151450053705,30.250514756348668,34.975194897236,36.74105477563001,36.398467432950184,10.814363154216904,81.2689735653955,47.78738763740142,10.023387096774194,-4.9433870967741935,1284,53,Open ended,NIFTY 500 - TRI,1000.0,1000.0
UTI Infrastructure Fund-Reg(IDCW),Equity - Sectoral Fund - Infrastructure,7.12,14.01,7.74,2.29,67.58324382384532,43.71997254632808,44.401133947554925,48.83320750244495,16.858237547892706,13.58510161436234,76.46991377793844,47.748641582680264,9.401428571428571,-1.661428571428571,1285,24,Open ended,Nifty Infrastructure - TRI,5000.0,1000.0
UTI Infrastructure Fund-Reg(G),Equity - Sectoral Fund - Infrastructure,7.12,14.01,7.74,2.29,67.58324382384532,43.71997254632808,44.401133947554925,48.83320750244495,16.858237547892706,13.58510161436234,76.46991377793844,47.748641582680264,9.401428571428571,-1.661428571428571,1285,24,Open ended,Nifty Infrastructure - TRI,5000.0,1000.0
DSP Dynamic Asset Allocation Fund-Reg(M-IDCW),Hybrid - Dynamic Asset Allocation,1.73,6.49,6.59,1.9,56.004296455424274,30.816746739876464,40.32600992204111,40.60888827406835,31.800766283524908,12.719063222604936,77.96993627376752,47.74711977635728,6.648333333333333,-0.05833333333333357,1287,5,Open ended,CRISIL Hybrid 50+50 - Moderate Index,1000.0,1000.0
IDFC Hybrid Equity Fund-Reg(G),Hybrid - Aggressive Hybrid Fund,2.01,12.79,8.36,2.47,56.605800214822764,41.62663006177076,46.59815733522324,47.1082277291074,9.961685823754785,7.629378938358011,86.78552804856803,47.740917332634396,9.219019607843137,-0.8590196078431376,1288,39,Open ended,CRISIL Hybrid 35+65 - Aggressive Index,1000.0,1000.0
Kotak Equity Savings Fund(M-IDCW Payout),Hybrid - Equity Savings,6.41,9.18,7.91,2.07,66.05800214822771,35.43239533287578,45.00354358610914,46.34309082256284,25.287356321839095,15.66750829497079,72.86307960510376,47.70915439301714,6.148095238095239,1.761904761904761,1289,27,Open ended,NIFTY 50 Equity Savings Index - TRI,5000.0,1000.0
UTI MNC Fund-Reg(G),Equity - Thematic Fund - MNC,2.32,9.36,6.7,2.07,57.271750805585384,35.74124914207275,40.71580439404677,42.534627100762286,25.287356321839095,11.272444746809219,80.47555297301355,47.70804087409431,6.773333333333333,-0.07333333333333325,1290,3,Open ended,NIFTY MNC - TRI,5000.0,1000.0
DSP Top 100 Equity Fund-Reg(IDCW),Equity - Large Cap Fund,3.89,8.87,7.54,2.09,60.64446831364124,34.90048043925875,43.69241672572643,44.44524615736909,24.521072796934874,13.085762672850374,77.33479419483484,47.68658982662697,10.044583333333334,-2.5045833333333336,1291,39,Open ended,S&P BSE 100 - TRI,1000.0,1000.0
UTI MNC Fund-Reg(IDCW),Equity - Thematic Fund - MNC,2.32,9.36,6.62,2.07,57.271750805585384,35.74124914207275,40.432317505315375,42.39288365639659,25.287356321839095,11.322066493838323,80.38960558599881,47.615682305157776,6.773333333333333,-0.15333333333333332,1292,4,Open ended,NIFTY MNC - TRI,5000.0,1000.0
Aditya Birla SL Banking & Financial Services Fund-Reg(IDCW),Equity - Sectoral Fund - Banks & Financial Services,5.27,9.06,7.84,2.1,63.60902255639097,35.226492793411126,44.755492558469165,45.66749862853611,24.13793103448276,14.444291984791374,74.98175240298144,47.613670173634105,8.781363636363636,-0.9413636363636364,1293,10,Open ended,Nifty Financial Services - TRI,1000.0,1000.0
IDFC Hybrid Equity Fund-Reg(IDCW),Hybrid - Aggressive Hybrid Fund,0.93,12.41,8.14,2.47,54.285714285714285,40.97460535346603,45.818568391211905,46.05880865878862,9.961685823754785,6.737236803962684,88.33076355291367,47.602516673561425,9.219019607843137,-1.0790196078431364,1294,40,Open ended,CRISIL Hybrid 35+65 - Aggressive Index,1000.0,1000.0
SBI Magnum Income Fund-Reg(G),Debt - Medium to Long Duration Fund,6.08,3.49,5.3,1.46,65.34908700322234,25.66918325326013,35.75478384124734,38.647964297246176,48.659003831417614,20.623760085839326,64.27859968821522,47.558383028531296,4.3271875,0.9728124999999999,1295,13,Open ended,CRISIL Medium to Long Term Debt Index,5000.0,1000.0
SBI Magnum Income Fund-Reg(IDCW),Debt - Medium to Long Duration Fund,6.08,3.49,5.3,1.46,65.34908700322234,25.66918325326013,35.75478384124734,38.647964297246176,48.659003831417614,20.623760085839326,64.27859968821522,47.558383028531296,4.3271875,0.9728124999999999,1295,13,Open ended,CRISIL Medium to Long Term Debt Index,5000.0,1000.0
LIC MF Large Cap Fund-Reg(G),Equity - Large Cap Fund,-1.28,9.85,10.21,2.46,49.53813104189044,36.582017844886764,53.153791637136784,47.45912738041251,10.344827586206895,8.713567556164874,84.90765827753866,47.54268515614264,10.044583333333334,0.1654166666666672,1297,40,Open ended,NIFTY 100 - TRI,5000.0,1000.0
UTI Multi Asset Fund-Reg(G),Hybrid - Multi Asset Allocation,4.33,8.7,6.25,1.93,61.58968850698173,34.60878517501717,39.12119064493267,42.26116857636783,30.651340996168575,14.452014530338225,74.96837656173052,47.535513677658685,10.563571428571427,-4.313571428571427,1298,13,Open ended,NULL,5000.0,1000.0
Invesco India Gilt Fund(G),Debt - Gilt Fund,4.05,3.49,3.07,1.25,60.98818474758324,25.66918325326013,27.85258681785967,33.82468533442452,56.704980842911866,19.79127319402083,65.72050928147993,47.51871519831021,4.311111111111111,-1.241111111111111,1299,26,Open ended,Nifty All Duration G-Sec Index,1000.0,1000.0
Invesco India Gilt Fund(M-IDCW),Debt - Gilt Fund,4.05,3.49,3.07,1.25,60.98818474758324,25.66918325326013,27.85258681785967,33.82468533442452,56.704980842911866,19.79127319402083,65.72050928147993,47.51871519831021,4.311111111111111,-1.241111111111111,1299,26,Open ended,Nifty All Duration G-Sec Index,1000.0,1000.0
Axis Children's Gift Fund-Compulsory Lock in-Reg(IDCW),Solution Oriented - Children's Fund,-4.28,9.37,9.09,2.37,43.09344790547798,35.758407687028146,49.184975194897234,43.93869948465266,13.793103448275845,6.722874320400241,88.3556401041667,47.506535630436964,8.626999999999999,0.46300000000000097,1301,5,Open ended,NIFTY 50 Hybrid Composite Debt 65:35 Index,5000.0,1000.0
Axis Children's Gift Fund-Compulsory Lock in-Reg(G),Solution Oriented - Children's Fund,-4.28,9.37,9.09,2.37,43.09344790547798,35.758407687028146,49.184975194897234,43.93869948465266,13.793103448275845,6.722874320400241,88.3556401041667,47.506535630436964,8.626999999999999,0.46300000000000097,1301,5,Open ended,NIFTY 50 Hybrid Composite Debt 65:35 Index,5000.0,1000.0
Franklin India Multi-Asset Solution FoF(IDCW),FoFs (Domestic) - Debt Oriented,4.71,4.21,4.07,1.4,62.406015037593974,26.90459849004805,31.396172927002127,36.25066901803427,50.957854406130274,19.3310420719668,66.51765296810197,47.4942113525752,7.596764705882354,-3.5267647058823535,1303,33,Open ended,NULL,5000.0,1000.0
Franklin India Multi-Asset Solution FoF(G),FoFs (Domestic) - Debt Oriented,4.71,4.21,4.07,1.4,62.406015037593974,26.90459849004805,31.396172927002127,36.25066901803427,50.957854406130274,19.3310420719668,66.51765296810197,47.4942113525752,7.596764705882354,-3.5267647058823535,1303,33,Open ended,NULL,5000.0,1000.0
LIC MF Large Cap Fund-Reg(IDCW),Equity - Large Cap Fund,-1.28,9.85,9.9,2.46,49.53813104189044,36.582017844886764,52.055279943302615,46.90987153349542,10.344827586206895,8.302798200323048,85.61913167204904,47.44592558131169,10.044583333333334,-0.14458333333333329,1305,41,Open ended,NIFTY 100 - TRI,5000.0,1000.0
Aditya Birla SL Tax Relief '96(ELSS U/S 80C of IT ACT)(IDCW),Equity - ELSS,-0.65,6.16,4.75,1.78,50.89151450053705,30.250514756348668,33.805811481218996,36.15636306762151,36.398467432950184,11.03488599024168,80.8870168091714,47.39955259434115,10.023387096774194,-5.273387096774194,1306,54,Open ended,NIFTY 500 - TRI,1000.0,1000.0
Axis Focused 25 Fund-Reg(G),Equity - Focused Fund,-12.45,5.42,8.3,1.82,25.542427497314712,28.98078242964997,46.3855421686747,36.99549131269528,34.86590038314177,11.174251469467295,80.64562871833147,47.37562793171595,9.83,-1.5299999999999994,1307,24,Open ended,NIFTY 500 - TRI,1000.0,1000.0
LIC MF Infra Fund-Reg(IDCW),Equity - Sectoral Fund - Infrastructure,6.1,15.39,9.05,2.61,65.39205155746508,46.087851750171595,49.04323175053153,51.42638171181026,4.597701149425282,10.397678508734694,81.99069254210451,47.360289278787576,9.401428571428571,-0.35142857142857054,1308,26,Open ended,Nifty Infrastructure - TRI,5000.0,1000.0
LIC MF Infra Fund-Reg(G),Equity - Sectoral Fund - Infrastructure,6.1,15.39,9.05,2.61,65.39205155746508,46.087851750171595,49.04323175053153,51.42638171181026,4.597701149425282,10.397678508734694,81.99069254210451,47.360289278787576,9.401428571428571,-0.35142857142857054,1308,26,Open ended,Nifty Infrastructure - TRI,5000.0,1000.0
Taurus Tax Shield Fund-Reg(G),Equity - ELSS,7.5,12.47,9.4,2.44,68.39957035445757,41.077556623198355,50.28348688873139,51.14492450221671,11.111111111111116,13.901043525110692,75.92268633628191,47.33091161295661,10.023387096774194,-0.6233870967741932,1310,55,Open ended,S&P BSE 500 - TRI,1000.0,1000.0
Taurus Tax Shield Fund-Reg(IDCW),Equity - ELSS,7.51,12.47,9.4,2.44,68.42105263157893,41.077556623198355,50.28348688873139,51.14922095764099,11.111111111111116,13.912747255007417,75.90241488146272,47.32799197696396,10.023387096774194,-0.6233870967741932,1311,56,Open ended,S&P BSE 500 - TRI,1000.0,1000.0
Baroda BNP Paribas Focused Fund-Reg(IDCW),Equity - Focused Fund,3.53,12.09,8.48,2.44,59.871106337271755,40.42553191489362,47.02338766832034,47.61357467608261,11.111111111111116,9.8887641640719,82.87215804376109,47.302604626759354,9.83,-1.3499999999999996,1312,25,Open ended,NIFTY 500 - TRI,5000.0,1000.0
Baroda BNP Paribas Focused Fund-Reg(G),Equity - Focused Fund,3.53,12.09,8.48,2.44,59.871106337271755,40.42553191489362,47.02338766832034,47.61357467608261,11.111111111111116,9.8887641640719,82.87215804376109,47.302604626759354,9.83,-1.3499999999999996,1312,25,Open ended,NIFTY 500 - TRI,5000.0,1000.0
Nippon India Retirement Fund-Wealth Creation(G),Solution Oriented - Retirement Fund,2.63,10.0,5.5,1.98,57.937701396348004,36.839396019217574,36.46350106307583,40.871109616572795,28.735632183908045,12.291060889648014,78.71125806020692,47.29727736931514,7.109999999999999,-1.6099999999999994,1314,5,Open ended,S&P BSE 500 - TRI,1000.0,1000.0
Sundaram Global Brand Fund(G),FoFs (Overseas),-1.21,9.49,7.59,2.32,49.68850698174006,35.9643102264928,43.869596031183555,42.66179247988763,15.708812260536398,6.88847884612526,88.06880465164761,47.275300467989815,6.912058823529412,0.677941176470588,1315,18,Open ended,MSCI AC World Index,1000.0,NULL
Sundaram Global Brand Fund(IDCW),FoFs (Overseas),-1.21,9.47,7.58,2.32,49.68850698174006,35.92999313658202,43.834160170092126,42.633779422368676,15.708812260536398,6.904659493319056,88.04077894860862,47.254287513470594,6.912058823529412,0.6679411764705883,1316,19,Open ended,MSCI AC World Index,1000.0,NULL
Axis Focused 25 Fund-Reg(IDCW),Equity - Focused Fund,-12.42,5.04,7.82,1.82,25.606874328678835,28.328757721345234,44.68462083628632,35.962312600282495,34.86590038314177,10.318941477096807,82.12706908133849,47.22939866626132,9.83,-2.01,1317,27,Open ended,NIFTY 500 - TRI,1000.0,1000.0
Bank of India Large & Mid Cap Equity Fund-Reg(G),Equity - Large & Mid Cap Fund,3.56,14.37,8.4,2.57,59.93555316863587,44.33768016472204,46.73990077958894,48.65836507293825,6.130268199233724,8.39830883870155,85.45370239371414,47.22517518470609,10.412619047619048,-2.0126190476190473,1318,40,Open ended,S&P BSE 250 LargeMidCap Index - TRI,5000.0,1000.0
IDFC G-Sec-Invest-Reg(A-IDCW),Debt - Gilt Fund,3.83,1.34,3.59,1.24,60.515574650912995,21.980096087851752,29.695251594613747,33.544769553845,57.08812260536398,20.389535902321413,64.68428787442957,47.215487396870884,4.311111111111111,-0.721111111111111,1319,28,Open ended,CRISIL Dynamic Gilt Index,1000.0,1000.0
Bank of India Large & Mid Cap Equity Fund-Reg(Q-IDCW),Equity - Large & Mid Cap Fund,3.54,14.35,8.37,2.57,59.89258861439313,44.303363074811266,46.63359319631466,48.58632324347934,6.130268199233724,8.408873139326683,85.43540448828497,47.18457979361935,10.412619047619048,-2.0426190476190484,1320,41,Open ended,S&P BSE 250 LargeMidCap Index - TRI,5000.0,1000.0
UTI Multi Asset Fund-Reg(IDCW),Hybrid - Multi Asset Allocation,4.33,8.66,5.96,1.93,61.58968850698173,34.54015099519561,38.09355067328136,41.72675833659571,30.651340996168575,14.699051114351965,74.54049664689047,47.161338579062615,10.563571428571427,-4.603571428571427,1321,14,Open ended,NULL,5000.0,1000.0
Invesco India Gilt Fund(Q-IDCW),Debt - Gilt Fund,4.05,3.49,2.77,1.25,60.98818474758324,25.66918325326013,26.789510985116937,33.29314741805316,56.704980842911866,20.075840737456744,65.22762383806388,47.12972487927051,4.311111111111111,-1.5411111111111109,1322,29,Open ended,Nifty All Duration G-Sec Index,1000.0,1000.0
HSBC Asia Pacific (Ex Japan) DYF-Reg(G),FoFs (Overseas),-6.98,5.88,5.86,2.06,37.29323308270676,29.77007549759781,37.73919206236711,35.25926529700425,25.670498084291182,4.477789601369604,92.24424090482425,47.108317395780986,6.912058823529412,-1.0520588235294115,1323,20,Open ended,MSCI Asia (ex-Japan) Standard Index,5000.0,1000.0
HSBC Asia Pacific (Ex Japan) DYF-Reg(IDCW-Payout),FoFs (Overseas),-6.98,5.88,5.86,2.06,37.29323308270676,29.77007549759781,37.73919206236711,35.25926529700425,25.670498084291182,4.477789601369604,92.24424090482425,47.108317395780986,6.912058823529412,-1.0520588235294115,1323,20,Open ended,MSCI Asia (ex-Japan) Standard Index,5000.0,1000.0
